date,price
2015-09-01,94144.0
2015-09-02,93706.0
2015-09-05,94098.0
2015-09-06,93706.0
2015-09-07,94168.0
2015-09-08,93406.0
2015-09-09,93383.0
2015-09-12,93245.0
2015-09-13,93291.0
2015-09-14,93084.0
2015-09-15,93291.0
2015-09-16,93107.0
2015-09-19,93799.0
2015-09-20,93522.0
2015-09-21,93130.0
2015-09-22,93245.0
2015-09-23,94352.0
2015-09-26,94306.0
2015-09-27,94075.0
2015-09-28,94375.0
2015-09-29,93706.0
2015-09-30,93660.0
2015-10-03,94467.0
2015-10-04,94375.0
2015-10-05,94998.0
2015-10-06,95621.0
2015-10-07,95459.0
2015-10-10,96451.0
2015-10-11,96266.0
2015-10-12,96105.0
2015-10-13,96866.0
2015-10-14,97419.0
2015-10-17,96128.0
2015-10-18,95413.0
2015-10-19,95990.0
2015-10-20,95667.0
2015-10-21,95874.0
2015-10-25,96013.0
2015-10-26,96243.0
2015-10-27,96866.0
2015-10-28,95874.0
2015-10-31,95550.0
2015-11-01,95210.0
2015-11-02,94980.0
2015-11-03,94140.0
2015-11-04,93890.0
2015-11-07,92950.0
2015-11-08,93480.0
2015-11-09,93380.0
2015-11-10,93110.0
2015-11-11,93010.0
2015-11-12,93291.0
2015-11-14,93290.0
2015-11-15,93150.0
2015-11-16,92180.0
2015-11-17,92120.0
2015-11-18,92720.0
2015-11-21,92230.0
2015-11-22,92000.0
2015-11-23,92320.0
2015-11-24,92620.0
2015-11-25,92720.0
2015-11-28,92760.0
2015-11-29,92720.0
2015-11-30,93340.0
2015-12-02,93492.0
2015-12-05,94100.0
2015-12-06,94050.0
2015-12-07,93870.0
2015-12-08,93800.0
2015-12-09,93750.0
2015-12-13,93500.0
2015-12-14,92780.0
2015-12-15,93500.0
2015-12-16,93040.0
2015-12-19,93500.0
2015-12-21,94330.0
2015-12-22,94790.0
2015-12-23,95390.0
2015-12-26,96110.0
2015-12-27,95300.0
2015-12-28,95460.0
2015-12-30,95390.0
2016-01-02,95360.0
2016-01-03,96130.0
2016-01-04,96060.0
2016-01-05,96730.0
2016-01-06,97330.0
2016-01-09,98130.0
2016-01-10,96750.0
2016-01-11,95460.0
2016-01-12,95460.0
2016-01-13,94470.0
2016-01-16,94510.0
2016-01-17,93800.0
2016-01-18,93360.0
2016-01-19,94210.0
2016-01-20,94470.0
2016-01-23,94880.0
2016-01-24,95670.0
2016-01-25,97240.0
2016-01-26,96540.0
2016-01-27,96170.0
2016-01-30,96590.0
2016-01-31,97100.0
2016-02-01,96980.0
2016-02-02,97470.0
2016-02-03,97970.0
2016-02-04,98204.0
2016-02-06,98900.0
2016-02-07,99730.0
2016-02-08,99240.0
2016-02-09,99080.0
2016-02-13,101480.0
2016-02-14,99400.0
2016-02-15,99380.0
2016-02-16,100100.0
2016-02-17,100190.0
2016-02-20,100670.0
2016-02-21,99770.0
2016-02-22,100970.0
2016-02-23,102630.0
2016-02-24,102060.0
2016-02-27,101360.0
2016-02-28,102010.0
2016-02-29,102120.0
2016-03-01,102420.0
2016-03-02,102790.0
2016-03-05,103300.0
2016-03-06,103390.0
2016-03-07,103320.0
2016-03-08,103210.0
2016-03-09,103210.0
2016-03-11,103390.0
2016-03-14,102220.0
2016-03-15,102220.0
2016-03-16,103490.0
2016-03-23,103014.9
2016-03-26,102770.0
2016-03-27,103190.0
2016-03-28,103650.0
2016-03-29,104150.0
2016-03-30,104110.0
2016-04-02,104220.0
2016-04-03,104020.0
2016-04-04,104960.0
2016-04-05,104360.0
2016-04-06,105220.0
2016-04-09,105680.0
2016-04-10,106480.0
2016-04-11,106250.0
2016-04-12,105680.0
2016-04-13,104520.0
2016-04-16,104870.0
2016-04-17,104340.0
2016-04-18,105080.0
2016-04-19,104870.0
2016-04-20,104940.0
2016-04-23,104290.0
2016-04-24,104270.0
2016-04-25,104430.0
2016-04-26,104680.0
2016-04-27,105220.0
2016-04-30,107010.0
2016-05-01,106880.0
2016-05-02,106280.0
2016-05-03,105790.0
2016-05-04,105720.0
2016-05-07,106110.0
2016-05-08,105676.0
2016-05-09,105560.0
2016-05-10,105220.0
2016-05-11,105190.0
2016-05-12,105170.0
2016-05-14,104730.0
2016-05-15,105170.0
2016-05-16,104590.0
2016-05-17,104320.0
2016-05-18,103070.0
2016-05-21,103000.0
2016-05-23,102220.0
2016-05-24,101480.0
2016-05-25,102260.0
2016-05-28,101594.0
2016-05-29,101248.0
2016-05-30,101294.0
2016-05-31,101571.0
2016-06-01,101801.0
2016-06-05,102424.0
2016-06-06,102194.0
2016-06-07,103162.0
2016-06-08,103554.0
2016-06-11,104108.0
2016-06-12,104661.0
2016-06-13,104684.0
2016-06-14,104731.0
2016-06-15,106345.0
2016-06-18,105791.0
2016-06-19,105007.0
2016-06-20,104615.0
2016-06-21,104431.0
2016-06-22,104523.0
2016-06-25,109020.0
2016-06-26,109828.0
2016-06-28,110358.0
2016-06-29,109943.0
2016-07-02,111788.0
2016-07-03,111972.0
2016-07-04,111972.0
2016-07-05,113472.0
2016-07-09,114094.0
2016-07-10,113725.0
2016-07-11,112364.0
2016-07-12,112065.0
2016-07-13,111050.0
2016-07-16,110704.0
2016-07-17,110450.0
2016-07-18,110911.0
2016-07-19,110312.0
2016-07-20,110773.0
2016-07-23,110727.0
2016-07-24,111073.0
2016-07-25,111257.0
2016-07-26,111834.0
2016-07-27,112549.0
2016-07-31,114025.0
2016-08-01,115017.0
2016-08-02,114417.0
2016-08-03,114348.0
2016-08-06,113010.0
2016-08-07,112987.0
2016-08-08,113472.0
2016-08-09,114037.0
2016-08-10,114025.0
2016-08-13,113103.0
2016-08-14,113495.0
2016-08-15,113841.0
2016-08-16,113771.0
2016-08-17,113864.0
2016-08-20,113183.0
2016-08-21,113149.0
2016-08-22,113333.0
2016-08-23,112872.0
2016-08-24,112918.0
2016-08-27,113149.0
2016-08-28,113356.0
2016-08-29,113079.0
2016-08-30,112803.0
2016-08-31,112987.0
2016-09-03,113864.0
2016-09-04,113748.0
2016-09-05,114463.0
2016-09-06,114071.0
2016-09-07,113656.0
2016-09-10,113656.0
2016-09-11,113448.0
2016-09-13,113864.0
2016-09-14,113794.0
2016-09-17,113529.0
2016-09-18,113195.0
2016-09-19,113241.0
2016-09-21,114048.0
2016-09-24,114025.0
2016-09-25,114186.0
2016-09-26,113702.0
2016-09-27,113656.0
2016-09-28,113702.0
2016-10-01,113425.0
2016-10-02,113126.0
2016-10-03,110958.0
2016-10-04,110635.0
2016-10-05,109689.0
2016-10-08,110150.0
2016-10-09,110312.0
2016-10-10,110335.0
2016-10-12,110155.1
2016-10-15,109505.0
2016-10-16,109712.0
2016-10-17,109943.0
2016-10-18,110220.0
2016-10-19,110081.0
2016-10-22,110381.0
2016-10-23,110462.0
2016-10-24,111084.0
2016-10-25,111073.0
2016-10-26,110958.0
2016-10-29,112249.0
2016-10-30,112076.0
2016-10-31,112918.0
2016-11-01,113817.0
2016-11-02,113425.0
2016-11-05,114325.0
2016-11-06,112572.0
2016-11-07,112572.0
2016-11-08,113218.0
2016-11-09,113010.0
2016-11-12,110842.0
2016-11-13,111142.0
2016-11-14,110831.0
2016-11-15,110819.0
2016-11-16,110427.0
2016-11-18,109991.0
2016-11-21,110589.0
2016-11-22,110450.0
2016-11-23,110012.0
2016-11-26,111765.0
2016-11-27,112411.0
2016-11-28,112844.6
2016-11-30,112247.0
2016-12-03,113103.0
2016-12-04,113103.0
2016-12-05,112203.0
2016-12-06,112411.0
2016-12-07,112434.0
2016-12-10,112607.0
2016-12-11,112895.0
2016-12-12,112964.0
2016-12-13,113287.0
2016-12-14,112318.0
2016-12-18,112434.0
2016-12-19,112641.0
2016-12-20,112757.0
2016-12-21,112780.0
2016-12-24,114094.0
2016-12-25,115040.0
2016-12-26,115893.0
2016-12-27,114740.0
2016-12-28,114648.0
2016-12-31,112503.0
2017-01-01,113056.0
2017-01-02,113172.0
2017-01-03,113333.0
2017-01-04,114094.0
2017-01-07,114717.0
2017-01-08,114832.0
2017-01-09,114901.0
2017-01-10,115201.0
2017-01-11,115916.0
2017-01-14,115340.0
2017-01-15,115086.0
2017-01-16,115224.0
2017-01-17,115086.0
2017-01-18,114671.0
2017-01-21,114602.0
2017-01-22,114786.0
2017-01-23,114786.0
2017-01-24,114440.0
2017-01-25,114256.0
2017-01-28,113990.0
2017-01-29,113078.0
2017-01-30,113794.0
2017-01-31,113632.0
2017-02-01,114048.0
2017-02-04,115087.0
2017-02-05,115548.0
2017-02-06,115156.0
2017-02-07,115479.0
2017-02-08,115387.0
2017-02-11,115502.0
2017-02-12,114786.0
2017-02-13,114579.0
2017-02-14,114925.0
2017-02-15,115017.0
2017-02-18,114833.0
2017-02-19,114602.0
2017-02-20,114902.0
2017-02-21,114983.0
2017-02-22,115294.0
2017-02-23,115317.0
2017-02-25,116287.0
2017-02-26,116033.0
2017-02-27,116079.0
2017-02-28,116149.0
2017-03-04,115202.0
2017-03-05,114463.0
2017-03-06,113378.0
2017-03-07,112778.0
2017-03-08,113586.0
2017-03-11,112893.0
2017-03-12,113055.0
2017-03-13,112824.0
2017-03-14,112709.0
2017-03-15,113863.0
2017-03-18,115364.0
2017-03-25,116564.0
2017-03-26,117049.0
2017-03-27,117049.0
2017-03-28,116703.0
2017-03-29,116610.0
2017-04-03,116495.0
2017-04-04,116195.0
2017-04-05,116333.0
2017-04-08,116795.0
2017-04-09,116703.0
2017-04-10,116887.0
2017-04-12,117061.0
2017-04-15,118907.0
2017-04-16,118873.0
2017-04-17,118746.0
2017-04-18,117834.0
2017-04-19,117822.0
2017-04-22,118157.0
2017-04-23,117776.0
2017-04-24,117626.0
2017-04-26,117107.0
2017-04-29,117499.0
2017-04-30,116610.0
2017-05-01,116206.0
2017-05-02,116183.0
2017-05-03,114994.0
2017-05-06,113759.0
2017-05-07,114071.0
2017-05-08,113401.0
2017-05-09,113482.0
2017-05-10,113701.0
2017-05-13,114059.0
2017-05-14,113886.0
2017-05-15,114590.0
2017-05-16,115860.0
2017-05-17,115271.0
2017-05-20,115075.0
2017-05-21,115179.0
2017-05-22,114925.0
2017-05-23,114694.0
2017-05-24,114821.0
2017-05-27,114890.0
2017-05-28,114556.0
2017-05-29,114048.0
2017-05-30,113851.0
2017-05-31,113759.0
2017-06-03,114279.0
2017-06-06,115075.0
2017-06-07,114660.0
2017-06-10,114394.0
2017-06-11,114117.0
2017-06-12,114209.0
2017-06-13,114486.0
2017-06-14,113736.0
2017-06-17,114556.0
2017-06-18,114013.0
2017-06-19,113898.0
2017-06-20,113990.0
2017-06-21,114579.0
2017-06-24,115629.0
2017-06-25,115225.0
2017-06-28,115722.0
2017-07-01,115952.0
2017-07-02,114890.0
2017-07-03,114671.0
2017-07-04,114556.0
2017-07-05,114683.0
2017-07-08,113701.0
2017-07-09,113574.0
2017-07-10,113413.0
2017-07-11,113713.0
2017-07-12,113344.0
2017-07-15,113701.0
2017-07-16,113782.0
2017-07-17,113851.0
2017-07-18,113909.0
2017-07-19,113978.0
2017-07-22,114648.0
2017-07-23,115075.0
2017-07-24,114856.0
2017-07-25,115479.0
2017-07-26,116149.0
2017-07-29,117938.0
2017-07-30,117603.0
2017-07-31,117961.0
2017-08-01,118134.0
2017-08-02,118134.0
2017-08-05,117407.0
2017-08-06,117303.0
2017-08-07,117522.0
2017-08-08,117857.0
2017-08-09,118019.0
2017-08-12,119173.0
2017-08-13,118273.0
2017-08-14,117811.0
2017-08-15,117834.0
2017-08-16,118457.0
2017-08-19,118573.0
2017-08-20,118688.0
2017-08-21,118688.0
2017-08-22,119150.0
2017-08-23,119335.0
2017-08-26,121228.0
2017-08-27,121851.0
2017-08-28,122382.0
2017-08-29,122544.0
2017-08-30,123582.0
2017-09-02,126491.0
2017-09-03,125683.0
2017-09-04,125499.0
2017-09-05,125522.0
2017-09-06,126399.0
2017-09-10,125545.0
2017-09-11,125545.0
2017-09-12,124898.0
2017-09-13,124691.0
2017-09-16,123144.0
2017-09-17,121943.0
2017-09-18,121251.0
2017-09-19,121851.0
2017-09-20,119935.0
2017-09-23,121597.0
2017-09-24,122751.0
2017-09-25,121874.0
2017-09-26,121089.0
2017-09-27,121343.0
2017-10-02,120743.0
2017-10-03,121597.0
2017-10-04,121320.0
2017-10-07,124044.0
2017-10-08,125544.0
2017-10-09,124644.0
2017-10-10,124159.0
2017-10-11,125175.0
2017-10-14,124459.0
2017-10-15,124113.0
2017-10-16,123282.0
2017-10-17,123143.0
2017-10-18,123097.0
2017-10-21,121689.0
2017-10-22,122635.0
2017-10-23,122612.0
2017-10-24,122659.0
2017-10-25,122312.0
2017-10-28,124113.0
2017-10-29,123974.0
2017-10-30,123559.0
2017-10-31,124182.0
2017-11-01,124182.0
2017-11-04,124344.0
2017-11-05,124898.0
2017-11-06,124251.0
2017-11-07,125152.0
2017-11-08,125406.0
2017-11-11,125937.0
2017-11-12,126098.0
2017-11-13,126052.0
2017-11-14,125406.0
2017-11-15,125637.0
2017-11-18,126537.0
2017-11-20,126537.0
2017-11-21,126906.0
2017-11-22,127045.0
2017-11-25,127876.0
2017-11-26,128407.0
2017-11-28,129492.0
2017-11-29,129077.0
2017-12-02,130139.0
2017-12-03,131224.0
2017-12-04,130762.0
2017-12-05,130462.0
2017-12-06,129075.5
2017-12-09,128523.0
2017-12-10,128430.0
2017-12-11,127853.0
2017-12-12,127784.0
2017-12-13,128245.0
2017-12-16,127968.0
2017-12-17,128153.0
2017-12-18,128523.0
2017-12-19,128684.0
2017-12-20,128684.0
2017-12-23,129654.0
2017-12-24,129815.0
2017-12-25,130277.0
2017-12-26,131062.0
2017-12-27,131778.0
2017-12-30,134756.0
2017-12-31,136995.0
2018-01-01,138334.0
2018-01-02,140043.0
2018-01-03,136418.0
2018-01-06,137203.0
2018-01-07,137226.0
2018-01-08,136949.0
2018-01-09,138427.0
2018-01-10,138588.0
2018-01-13,139327.0
2018-01-14,140250.0
2018-01-15,140204.0
2018-01-16,141382.0
2018-01-17,140389.0
2018-01-20,144175.0
2018-01-21,144152.0
2018-01-22,144268.0
2018-01-23,144845.0
2018-01-24,145445.0
2018-01-27,144729.0
2018-01-28,144060.0
2018-01-29,144268.0
2018-01-30,145514.0
2018-01-31,145791.0
2018-02-03,147869.0
2018-02-04,148331.0
2018-02-05,148031.0
2018-02-06,147477.0
2018-02-07,147707.0
2018-02-10,149046.0
2018-02-12,151978.0
2018-02-13,149647.0
2018-02-14,148700.0
2018-02-17,145607.0
2018-02-18,144337.0
2018-02-21,143875.0
2018-02-22,143829.0
2018-02-24,146530.0
2018-02-25,149416.0
2018-02-26,146946.0
2018-02-27,147407.0
2018-02-28,147385.0
2018-03-01,148608.0
2018-03-03,149023.0
2018-03-04,148539.0
2018-03-05,149831.0
2018-03-06,149693.0
2018-03-07,149855.0
2018-03-08,150062.0
2018-03-10,150940.0
2018-03-11,151955.0
2018-03-12,153364.0
2018-03-13,153064.0
2018-03-14,151978.0
2018-03-15,151863.0
2018-03-17,152279.0
2018-03-18,153364.0
2018-03-19,153341.0
2018-03-26,159574.0
2018-03-27,157427.0
2018-03-28,158858.0
2018-03-29,159181.0
2018-04-03,160197.0
2018-04-04,160636.0
2018-04-05,160682.0
2018-04-08,171302.0
2018-04-10,166246.0
2018-04-11,163522.0
2018-04-12,165392.0
2018-04-15,170494.0
2018-04-16,168832.0
2018-04-17,169132.0
2018-04-18,170078.0
2018-04-19,169871.0
2018-04-21,169455.0
2018-04-22,169224.0
2018-04-23,171325.0
2018-04-24,171256.0
2018-04-25,172456.0
2018-04-26,172710.0
2018-04-28,175688.0
2018-04-29,179729.0
2018-04-30,181206.0
2018-05-01,186770.0
2018-05-03,188501.0
2018-05-05,196582.0
2018-05-06,186585.0
2018-05-07,189194.0
2018-05-08,193950.0
2018-05-09,199514.0
2018-05-10,201638.0
2018-05-12,191387.0
2018-05-13,183930.0
2018-05-14,185550.0
2018-05-15,185340.0
2018-05-16,186450.0
2018-05-17,185180.0
2018-05-19,183080.0
2018-05-20,189360.0
2018-05-21,187230.0
2018-05-22,187350.0
2018-05-23,190580.0
2018-05-24,189860.0
2018-05-26,191040.0
2018-05-27,193000.0
2018-05-28,198080.0
2018-05-29,196910.0
2018-05-30,196910.0
2018-05-31,195770.0
2018-06-02,197040.0
2018-06-03,199010.0
2018-06-07,198200.0
2018-06-09,203510.0
2018-06-10,204660.0
2018-06-11,210300.0
2018-06-12,211980.0
2018-06-13,209140.0
2018-06-14,206350.0
2018-06-17,211980.0
2018-06-18,217340.0
2018-06-19,219670.0
2018-06-20,220940.0
2018-06-21,224030.0
2018-06-25,239180.0
2018-06-26,239290.0
2018-06-27,243220.0
2018-06-28,244740.0
2018-06-30,244830.0
2018-07-01,243980.0
2018-07-02,240220.0
2018-07-03,233640.0
2018-07-04,227870.0
2018-07-05,237420.0
2018-07-07,235140.0
2018-07-08,234100.0
2018-07-10,225970.0
2018-07-11,229250.0
2018-07-12,228230.0
2018-07-14,235140.0
2018-07-15,230680.0
2018-07-16,236550.0
2018-07-17,237700.0
2018-07-18,242870.0
2018-07-19,240560.0
2018-07-22,275450.0
2018-07-23,269310.0
2018-07-24,268730.0
2018-07-25,277150.0
2018-07-26,277270.0
2018-07-29,328750.0
2018-07-31,295510.0
2018-08-01,302430.0
2018-08-02,299820.0
2018-08-05,275890.0
2018-08-08,294590.0
2018-08-09,305440.0
2018-08-11,295725.0
2018-08-12,297120.0
2018-08-13,295970.0
2018-08-14,290080.0
2018-08-15,295740.0
2018-08-16,293080.0
2018-08-18,291060.0
2018-08-19,291350.0
2018-08-20,295280.0
2018-08-21,295620.0
2018-08-23,293890.0
2018-08-25,295860.0
2018-08-26,303650.0
2018-08-27,307740.0
2018-08-28,310630.0
2018-08-29,311320.0
2018-09-02,345380.0
2018-09-03,360150.0
2018-09-04,371460.0
2018-09-05,358300.0
2018-09-06,354380.0
2018-09-08,344220.0
2018-09-10,372850.0
2018-09-11,371690.0
2018-09-12,374700.0
2018-09-13,375270.0
2018-09-15,391780.0
2018-09-16,394320.0
2018-09-17,402170.0
2018-09-18,401879.0
2018-09-22,419600.0
2018-09-27,488597.0
2018-09-29,481590.0
2018-10-06,377930.0
2018-10-08,423640.0
2018-10-09,424100.0
2018-10-10,422636.0
2018-10-11,422636.0
2018-10-13,411105.0
2018-10-14,409779.2
2018-10-15,409802.1
2018-10-17,408798.0
2018-10-18,408798.0
2018-10-20,393346.0
2018-10-21,407414.0
2018-10-22,405108.0
2018-10-23,400957.0
2018-10-24,403494.0
2018-10-26,408148.0
2018-10-27,417951.6
2018-10-28,408173.8
2018-10-30,415960.0
2018-10-31,406843.2
2018-11-02,407654.4
2018-11-03,421059.8
2018-11-04,411584.5
2018-11-05,411305.2
2018-11-10,408170.0
2018-11-11,398470.0
2018-11-12,386010.0
2018-11-17,373915.0
2018-11-18,368079.0
2018-11-19,372829.0
2018-11-20,371654.0
2018-11-21,368469.0
2018-11-23,364780.0
2018-11-26,351840.0
2018-11-28,332310.0
2018-12-02,340300.0
2018-12-03,339600.0
2018-12-04,338680.0
2018-12-05,338450.0
2018-12-08,338450.0
2018-12-09,324370.0
2018-12-11,316980.0
2018-12-12,315130.0
2018-12-15,303590.0
2018-12-16,301050.0
2018-12-17,305900.0
2018-12-18,304740.0
2018-12-19,302670.0
2018-12-22,306360.0
2018-12-23,313980.0
2018-12-25,339840.0
2018-12-26,328980.0
2018-12-29,335450.0
2018-12-30,339140.0
2018-12-31,331750.0
2019-01-01,331290.0
2019-01-02,334960.0
2019-01-05,337060.0
2019-01-06,344680.0
2019-01-07,342370.0
2019-01-08,344450.0
2019-01-09,349760.0
2019-01-12,349760.0
2019-01-13,353230.0
2019-01-14,357300.0
2019-01-15,361070.0
2019-01-16,361536.0
2019-01-19,361770.0
2019-01-20,369620.0
2019-01-21,365920.0
2019-01-22,363840.0
2019-01-23,365690.0
2019-01-26,373310.0
2019-01-27,372850.0
2019-01-28,377230.0
2019-01-29,375850.0
2019-01-30,373080.0
2019-02-02,363610.0
2019-02-03,364770.0
2019-02-04,371690.0
2019-02-05,370540.0
2019-02-06,367540.0
2019-02-09,377691.0
2019-02-12,381850.0
2019-02-13,378620.0
2019-02-16,394090.0
2019-02-17,415100.0
2019-02-18,422140.0
2019-02-19,438990.0
2019-02-20,423870.0
2019-02-23,436800.0
2019-02-24,422720.0
2019-02-25,432640.0
2019-02-26,428490.0
2019-02-27,426870.0
2019-03-02,409790.0
2019-03-03,401710.0
2019-03-04,417640.0
2019-03-05,413020.0
2019-03-06,411630.0
2019-03-09,417800.0
2019-03-10,410710.0
2019-03-11,408630.0
2019-03-12,421330.0
2019-03-13,420180.0
2019-03-16,415160.0
2019-03-17,416020.0
2019-03-18,429870.0
2019-03-25,428000.0
2019-03-26,433100.0
2019-03-27,432900.0
2019-03-30,428500.0
2019-04-03,431530.0
2019-04-06,438000.0
2019-04-07,451800.0
2019-04-08,456700.0
2019-04-09,441900.0
2019-04-10,442300.0
2019-04-13,435600.0
2019-04-14,440300.0
2019-04-15,424300.0
2019-04-16,430100.0
2019-04-17,428700.0
2019-04-19,437610.0
2019-04-22,438200.0
2019-04-23,439300.0
2019-04-24,439100.0
2019-04-27,446000.0
2019-04-28,444600.0
2019-04-29,443500.0
2019-04-30,450900.0
2019-05-01,454300.0
2019-05-04,456700.0
2019-05-05,466100.0
2019-05-06,465000.0
2019-05-07,470300.0
2019-05-08,472100.0
2019-05-11,452300.0
2019-05-12,458500.0
2019-05-13,464700.0
2019-05-14,457800.0
2019-05-15,451800.0
2019-05-18,433800.0
2019-05-19,418100.0
2019-05-20,424600.0
2019-05-21,440300.0
2019-05-22,427800.0
2019-05-25,433100.0
2019-05-28,419000.0
2019-05-29,419300.0
2019-06-01,411900.0
2019-06-02,411600.0
2019-06-08,409300.0
2019-06-09,415100.0
2019-06-10,412100.0
2019-06-11,414200.0
2019-06-12,417600.0
2019-06-15,435200.0
2019-06-16,428900.0
2019-06-17,425000.0
2019-06-18,428500.0
2019-06-19,436100.0
2019-06-22,438200.0
2019-06-23,439600.0
2019-06-24,439800.0
2019-06-25,437000.0
2019-06-26,436300.0
2019-06-30,428300.0
2019-07-01,426900.0
2019-07-02,432900.0
2019-07-03,437500.0
2019-07-06,433100.0
2019-07-07,429900.0
2019-07-08,428500.0
2019-07-09,430100.0
2019-07-10,429900.0
2019-07-13,417600.0
2019-07-14,409800.0
2019-07-15,394800.0
2019-07-16,395200.0
2019-07-17,393200.0
2019-07-20,402600.0
2019-07-21,408400.0
2019-07-22,417200.0
2019-07-23,403300.0
2019-07-24,396900.0
2019-07-27,404700.0
2019-07-28,408200.0
2019-07-29,408400.0
2019-07-30,403100.0
2019-07-31,404900.0
2019-08-03,407500.0
2019-08-04,414200.0
2019-08-05,414400.0
2019-08-06,421100.0
2019-08-07,418100.0
2019-08-10,410500.0
2019-08-13,415600.0
2019-08-14,416000.0
2019-08-17,417200.0
2019-08-18,414400.0
2019-08-21,413500.0
2019-08-24,411900.0
2019-08-25,403600.0
2019-08-26,407900.0
2019-08-27,407700.0
2019-08-28,409100.0
2019-08-31,411200.0
2019-09-01,411900.0
2019-09-02,413500.0
2019-09-03,412800.0
2019-09-04,414200.0
2019-09-07,414600.0
2019-09-11,410900.0
2019-09-14,404000.0
2019-09-15,407900.0
2019-09-16,407500.0
2019-09-17,409600.0
2019-09-18,409600.0
2019-09-21,408900.0
2019-09-22,407700.0
2019-09-23,409300.0
2019-09-24,408900.0
2019-09-25,408400.0
2019-09-28,409800.0
2019-09-29,408200.0
2019-09-30,405600.0
2019-10-01,408400.0
2019-10-02,409300.0
2019-10-05,407500.0
2019-10-06,407700.0
2019-10-07,408400.0
2019-10-08,408200.0
2019-10-09,408600.0
2019-10-12,404900.0
2019-10-13,405200.0
2019-10-14,406100.0
2019-10-15,404900.0
2019-10-16,404900.0
2019-10-20,403100.0
2019-10-21,401000.0
2019-10-22,395900.0
2019-10-23,393400.0
2019-10-25,399550.0
2019-10-27,399540.0
2019-10-30,402400.0
2019-11-02,407000.0
2019-11-03,406600.0
2019-11-04,408200.0
2019-11-06,404780.0
2019-11-09,406800.0
2019-11-10,406300.0
2019-11-11,407000.0
2019-11-12,411900.0
2019-11-13,411600.0
2019-11-16,425900.0
2019-11-17,426400.0
2019-11-18,422500.0
2019-11-19,423400.0
2019-11-20,423900.0
2019-11-23,423600.0
2019-11-24,428700.0
2019-11-25,425700.0
2019-11-26,431300.0
2019-11-27,435200.0
2019-11-30,442800.0
2019-12-01,441400.0
2019-12-02,445300.0
2019-12-03,450000.0
2019-12-04,454800.0
2019-12-07,466800.0
2019-12-08,476500.0
2019-12-09,463800.0
2019-12-10,457600.0
2019-12-11,449500.0
2019-12-14,447400.0
2019-12-15,453200.0
2019-12-16,458500.0
2019-12-17,451100.0
2019-12-18,456400.0
2019-12-21,461300.0
2019-12-22,463800.0
2019-12-23,463800.0
2019-12-24,468200.0
2019-12-25,470500.0
2019-12-28,466300.0
2019-12-29,469400.0
2019-12-30,477200.0
2019-12-31,475400.0
2020-01-01,478400.0
2020-01-04,501900.0
2020-01-05,503500.0
2020-01-06,506500.0
2020-01-07,503500.0
2020-01-08,481400.0
2020-01-11,489200.0
2020-01-12,490800.0
2020-01-13,492200.0
2020-01-14,495900.0
2020-01-15,498700.0
2020-01-18,497500.0
2020-01-19,497700.0
2020-01-20,493400.0
2020-01-21,497100.0
2020-01-22,499800.0
2020-01-25,505600.0
2020-01-26,511100.0
2020-01-27,511600.0
2020-01-28,511600.0
2020-01-30,514400.0
2020-02-01,509800.0
2020-02-02,510000.0
2020-02-03,504000.0
2020-02-04,507000.0
2020-02-05,507700.0
2020-02-06,507700.0
2020-02-08,516900.0
2020-02-09,519200.0
2020-02-10,519200.0
2020-02-12,517400.0
2020-02-13,517400.0
2020-02-15,533300.0
2020-02-16,536500.0
2020-02-17,540900.0
2020-02-18,548300.0
2020-02-19,548500.0
2020-02-20,548500.0
2020-02-23,628600.0
2020-02-24,628900.0
2020-02-25,625000.0
2020-02-26,620800.0
2020-02-27,620800.0
2020-02-29,599300.0
2020-03-01,592900.0
2020-03-02,598900.0
2020-03-03,598200.0
2020-03-04,598900.0
2020-03-05,598900.0
2020-03-07,603000.0
2020-03-09,607900.0
2020-03-10,592900.0
2020-03-11,591500.0
2020-03-12,591500.0
2020-03-14,597500.0
2020-03-15,588900.0
2020-03-16,609500.0
2020-03-17,602600.0
2020-03-18,602600.0
2020-03-24,617800.0
2020-03-25,617600.0
2020-03-26,617600.0
2020-03-28,637400.0
2020-03-29,638800.0
2020-03-30,639000.0
2020-04-02,637200.0
2020-04-04,654300.0
2020-04-05,653400.0
2020-04-06,648300.0
2020-04-07,632600.0
2020-04-08,632600.0
2020-04-11,643700.0
2020-04-12,641100.0
2020-04-13,640000.0
2020-04-14,636300.0
2020-04-15,629100.0
2020-04-16,629100.0
2020-04-18,610400.0
2020-04-19,611600.0
2020-04-20,626800.0
2020-04-21,654500.0
2020-04-22,645700.0
2020-04-23,645700.0
2020-04-25,637000.0
2020-04-26,637900.0
2020-04-27,638300.0
2020-04-28,640700.0
2020-04-29,640000.0
2020-04-30,640000.0
2020-05-02,639300.0
2020-05-03,646000.0
2020-05-04,645300.0
2020-05-05,648000.0
2020-05-06,651700.0
2020-05-07,651700.0
2020-05-09,666500.0
2020-05-10,675300.0
2020-05-11,687300.0
2020-05-12,690100.0
2020-05-13,684300.0
2020-05-14,684300.0
2020-05-16,715200.0
2020-05-17,721000.0
2020-05-18,740800.0
2020-05-19,742500.0
2020-05-20,736700.0
2020-05-21,736700.0
2020-05-23,729300.0
2020-05-26,697400.0
2020-05-27,719600.0
2020-05-28,719600.0
2020-05-30,719400.0
2020-05-31,726500.0
2020-06-01,732800.0
2020-06-06,712700.0
2020-06-07,709900.0
